CLINIC,YEAR,TOTAL,CipR_Sum,CipR_Sum_prevalence
CLINIC_071,2021,10000,4674,0.4674518303445978
CLINIC_071,2022,10000,4944,0.49449844115790453
CLINIC_072,2000,10000,0,0.0
CLINIC_072,2001,10000,177,0.017756937118799776
CLINIC_072,2002,10000,358,0.035829183053440516
CLINIC_072,2003,10000,542,0.05422233672273835
CLINIC_072,2004,10000,729,0.07294209646515815
CLINIC_072,2005,10000,919,0.09199426180420311
CLINIC_072,2006,10000,1113,0.11138473524515047
CLINIC_072,2007,10000,1311,0.13111952410369265
CLINIC_072,2008,10000,1512,0.15120474236704862
CLINIC_072,2009,10000,1716,0.17164661258812441
CLINIC_072,2010,10000,1924,0.19245146781330646
CLINIC_072,2011,10000,2136,0.21362575354448787
CLINIC_072,2012,10000,2351,0.23517602973593332
CLINIC_072,2013,10000,2571,0.25710897282660317
CLINIC_072,2014,10000,2794,0.2794313778085642
CLINIC_072,2015,10000,3021,0.30215016033213016
CLINIC_072,2016,10000,3252,0.3252723588483828
CLINIC_072,2017,10000,3488,0.3488051367897371
CLINIC_072,2018,10000,3727,0.37275578478922644
CLINIC_072,2019,10000,3971,0.3971317229391975
CLINIC_072,2020,10000,4219,0.4219405030901091
CLINIC_072,2021,10000,4471,0.44718981119015466
CLINIC_072,2022,10000,4728,0.47288746966642603
CLINIC_073,2000,10000,0,0.0
CLINIC_073,2001,10000,95,0.009587204499719393
CLINIC_073,2002,10000,192,0.019266323489558035
CLINIC_073,2003,10000,290,0.029038238172529596
CLINIC_073,2004,10000,389,0.03890383819992049
CLINIC_073,2005,10000,488,0.048864021752286435
CLINIC_073,2006,10000,589,0.05891969562122368
CLINIC_073,2007,10000,690,0.06907177529192476
CLINIC_073,2008,10000,793,0.07932118502652652
CLINIC_073,2009,10000,896,0.08966885794825519
CLINIC_073,2010,10000,1001,0.1001157361263807
CLINIC_073,2011,10000,1106,0.1106627706619836
CLINIC_073,2012,10000,1213,0.12131092177454494
CLINIC_073,2013,10000,1320,0.13206115888936631
CLINIC_073,2014,10000,1429,0.14291446072582792
CLINIC_073,2015,10000,1538,0.15387181538649286
CLINIC_073,2016,10000,1649,0.1649342204470654
CLINIC_073,2017,10000,1761,0.17610268304721255
CLINIC_073,2018,10000,1873,0.1873782199822549
CLINIC_073,2019,10000,1987,0.1987618577957373
CLINIC_073,2020,10000,2102,0.2102546328728887
CLINIC_073,2021,10000,2218,0.22185759153497364
CLINIC_073,2022,10000,2335,0.23357179013455398
CLINIC_074,2000,10000,0,0.0
CLINIC_074,2001,10000,118,0.011816602354882244
CLINIC_074,2002,10000,237,0.023772836800977748
CLINIC_074,2003,10000,358,0.03587035331518451
CLINIC_074,2004,10000,481,0.04811082137152134
CLINIC_074,2005,10000,604,0.060495930171517553
CLINIC_074,2006,10000,730,0.07302738887732518
CLINIC_074,2007,10000,857,0.08570692684758607
CLINIC_074,2008,10000,985,0.09853629387608498
CLINIC_074,2009,10000,1115,0.11151726043322463
CLINIC_074,2010,10000,1246,0.12465161791035206
CLINIC_074,2011,10000,1379,0.13794117886697355
CLINIC_074,2012,10000,1513,0.15138777728089026
CLINIC_074,2013,10000,1649,0.16499326880129028
CLINIC_074,2014,10000,1787,0.17875953100482933
CLINIC_074,2015,10000,1926,0.1926884636547408
CLINIC_074,2016,10000,2067,0.20678198896300426
CLINIC_074,2017,10000,2210,0.22104205185561376
CLINIC_074,2018,10000,2354,0.2354706202409811
CLINIC_074,2019,10000,2500,0.2500696852815083
CLINIC_074,2020,10000,2648,0.2648412616683724
CLINIC_074,2021,10000,2797,0.27978738789955515
CLINIC_074,2022,10000,2949,0.29491012656115756
CLINIC_075,2000,10000,0,0.0
CLINIC_075,2001,10000,124,0.012484232240224324
CLINIC_075,2002,10000,251,0.025124320535076627
CLINIC_075,2003,10000,379,0.037922210627738595
CLINIC_075,2004,10000,508,0.05087987255250237
CLINIC_075,2005,10000,639,0.0639993009380253
CLINIC_075,2006,10000,772,0.07728251531437191
CLINIC_075,2007,10000,907,0.09073156042388963
CLINIC_075,2008,10000,1043,0.10434850653596373
CLINIC_075,2009,10000,1181,0.11813544976570367
CLINIC_075,2010,10000,1320,0.1320945123966064
CLINIC_075,2011,10000,1462,0.14622784320724902
CLINIC_075,2012,10000,1605,0.16053761780205988
CLINIC_075,2013,10000,1750,0.1750260389462175
CLINIC_075,2014,10000,1896,0.18969533690473295
CLINIC_075,2015,10000,2045,0.2045477697857636
CLINIC_075,2016,10000,2195,0.21958562388821345
CLINIC_075,2017,10000,2348,0.23481121405367267
CLINIC_075,2018,10000,2502,0.25022688402275217
CLINIC_075,2019,10000,2658,0.26583500679586436
CLINIC_075,2020,10000,2816,0.2816379849985098
CLINIC_075,2021,10000,2976,0.2976382512511244
CLINIC_075,2022,10000,3138,0.31383826854354213
CLINIC_076,2000,10000,0,0.0
CLINIC_076,2001,10000,172,0.017225304168279054
CLINIC_076,2002,10000,347,0.03474731944024767
CLINIC_076,2003,10000,525,0.05257115675491719
CLINIC_076,2004,10000,707,0.07070201508877783
CLINIC_076,2005,10000,891,0.08914518297227136
CLINIC_076,2006,10000,1079,0.10790604003238458
CLINIC_076,2007,10000,1269,0.12699005856181578
CLINIC_076,2008,10000,1464,0.14640280511516957
CLINIC_076,2009,10000,1661,0.16614994213264667
CLINIC_076,2010,10000,1862,0.18623722959170252
CLINIC_076,2011,10000,2066,0.20667052668715602
CLINIC_076,2012,10000,2274,0.2274557935402397
CLINIC_076,2013,10000,2485,0.24859909293708649
CLINIC_076,2014,10000,2701,0.27010659209716503
CLINIC_076,2015,10000,2919,0.291984564472175
CLINIC_076,2016,10000,3142,0.3142393915759296
CLINIC_076,2017,10000,3368,0.3368775648457589
CLINIC_076,2018,10000,3599,0.3599056875359752
CLINIC_076,2019,10000,3833,0.3833304766439549
CLINIC_076,2020,10000,4071,0.4071587648693973
CLINIC_076,2021,10000,4313,0.43139750260733245
CLINIC_076,2022,10000,4560,0.4560537599754586
CLINIC_077,2000,10000,0,0.0
CLINIC_077,2001,10000,80,0.008097464388090891
CLINIC_077,2002,10000,162,0.016260497705698373
CLINIC_077,2003,10000,244,0.024489630894893644
CLINIC_077,2004,10000,327,0.032785399197033493
CLINIC_077,2005,10000,411,0.041148342187571796
CLINIC_077,2006,10000,495,0.04957900381115565
CLINIC_077,2007,10000,580,0.05807793241700443
CLINIC_077,2008,10000,666,0.06664568079457611
CLINIC_077,2009,10000,752,0.07528280620952121
CLINIC_077,2010,10000,839,0.08398987043992912
CLINIC_077,2011,10000,927,0.09276743981286795
CLINIC_077,2012,10000,1016,0.10161608524121779
CLINIC_077,2013,10000,1105,0.11053638226080675
CLINIC_077,2014,10000,1195,0.11952891106784302
CLINIC_077,2015,10000,1285,0.12859425655665313
CLINIC_077,2016,10000,1377,0.13773300835772462
CLINIC_077,2017,10000,1469,0.14694576087605693
CLINIC_077,2018,10000,1562,0.15623311332982248
CLINIC_077,2019,10000,1655,0.16559566978934237
CLINIC_077,2020,10000,1750,0.1750340392163745
CLINIC_077,2021,10000,1845,0.1845488355037237
CLINIC_077,2022,10000,1941,0.19414067751516972
CLINIC_078,2000,10000,0,0.0
CLINIC_078,2001,10000,221,0.022173902137911483
CLINIC_078,2002,10000,448,0.04483948621184486
CLINIC_078,2003,10000,680,0.06800765472893211
CLINIC_078,2004,10000,916,0.09168955194743189
CLINIC_078,2005,10000,1158,0.11589656923729486
CLINIC_078,2006,10000,1406,0.1406403505595939
CLINIC_078,2007,10000,1659,0.16593279806745542
CLINIC_078,2008,10000,1917,0.19178607783118462
CLINIC_078,2009,10000,2182,0.21821262569033872
CLINIC_078,2010,10000,2452,0.2452251532355647
CLINIC_078,2011,10000,2728,0.272836653923076
CLINIC_078,2012,10000,3010,0.3010604093247131
CLINIC_078,2013,10000,3299,0.3299099955165905
CLINIC_078,2014,10000,3593,0.3593992896094058
CLINIC_078,2015,10000,3895,0.38954247642355133
CLINIC_078,2016,10000,4203,0.42035405531223824
CLINIC_078,2017,10000,4518,0.45184884713591766
CLINIC_078,2018,10000,4840,0.48404200139134934
CLINIC_078,2019,10000,5169,0.5169490034987516
CLINIC_078,2020,10000,5505,0.5505856822505353
CLINIC_078,2021,10000,5849,0.5849682174252055
CLINIC_078,2022,10000,6201,0.6201131475700923
CLINIC_079,2000,10000,0,0.0
CLINIC_079,2001,10000,179,0.017958950455080336
CLINIC_079,2002,10000,362,0.03624042481160883
CLINIC_079,2003,10000,548,0.05485021526035205
CLINIC_079,2004,10000,737,0.07379421801374364
CLINIC_079,2005,10000,930,0.09307843517400416
CLINIC_079,2006,10000,1127,0.11270897663481105
CLINIC_079,2007,10000,1326,0.1326920620171188
CLINIC_079,2008,10000,1530,0.15303402263974708
CLINIC_079,2009,10000,1737,0.17374130352535655
CLINIC_079,2010,10000,1948,0.1948204654424499
CLINIC_079,2011,10000,2162,0.21627818698404688
CLINIC_079,2012,10000,2381,0.2381212666836885
CLINIC_079,2013,10000,2603,0.26035662516944225
CLINIC_079,2014,10000,2829,0.2829913073565926
CLINIC_079,2015,10000,3060,0.30603248467970845
CLINIC_079,2016,10000,3294,0.329487457364797
CLINIC_079,2017,10000,3533,0.3533636567422622
CLINIC_079,2018,10000,3776,0.37766864760140284
CLINIC_079,2019,10000,4024,0.4024101305871941
CLINIC_079,2020,10000,4275,0.4275959446401125
CLINIC_079,2021,10000,4532,0.45323406947977807
CLINIC_079,2022,10000,4793,0.4793326281332002
CLINIC_080,2000,10000,0,0.0
CLINIC_080,2001,10000,90,0.009070317448531373
CLINIC_080,2002,10000,182,0.018222905555679958
CLINIC_080,2003,10000,274,0.027458510542436088
CLINIC_080,2004,10000,367,0.03677788539825122
CLINIC_080,2005,10000,461,0.046181789942430385
CLINIC_080,2006,10000,556,0.05567099088608107
CLINIC_080,2007,10000,652,0.06524626189462346
CLINIC_080,2008,10000,749,0.07490838365086927
CLINIC_080,2009,10000,846,0.08465814391867044
CLINIC_080,2010,10000,944,0.0944963376071477
CLINIC_080,2011,10000,1044,0.10442376683549948
CLINIC_080,2012,10000,1144,0.11444124099840036
CLINIC_080,2013,10000,1245,0.12454957683199108
CLINIC_080,2014,10000,1347,0.13474959848046897
CLINIC_080,2015,10000,1450,0.14504213756328044
CLINIC_080,2016,10000,1554,0.1554280332429243
CLINIC_080,2017,10000,1659,0.16590813229336998
CLINIC_080,2018,10000,1764,0.17648328916909506
CLINIC_080,2019,10000,1871,0.18715436607475122
CLINIC_080,2020,10000,1979,0.1979222330354593
CLINIC_080,2021,10000,2087,0.20878776796774456
CLINIC_080,2022,10000,2197,0.21975185675111364
CLINIC_081,2000,10000,0,0.0
CLINIC_081,2001,10000,165,0.016551232683394534
CLINIC_081,2002,10000,333,0.03337640867012914
CLINIC_081,2003,10000,504,0.050480062059558906
CLINIC_081,2004,10000,678,0.06786680199597361
CLINIC_081,2005,10000,855,0.08554131391068132
CLINIC_081,2006,10000,1035,0.10350836078465497
CLINIC_081,2007,10000,1217,0.12177278443207307
CLINIC_081,2008,10000,1403,0.14033950680510765
CLINIC_081,2009,10000,1592,0.15921353132030647
CLINIC_081,2010,10000,1783,0.1783999442069284
CLINIC_081,2011,10000,1979,0.19790391587759637
CLINIC_081,2012,10000,2177,0.21773070232163616
CLINIC_081,2013,10000,2378,0.23788564652147492
CLINIC_081,2014,10000,2583,0.25837417989248634
CLINIC_081,2015,10000,2792,0.2792018237466627
CLINIC_081,2016,10000,3003,0.3003741907805164
CLINIC_081,2017,10000,3218,0.32189698658760557
CLINIC_081,2018,10000,3437,0.34377601119609524
CLINIC_081,2019,10000,3660,0.3660171606317657
CLINIC_081,2020,10000,3886,0.3886264285068919
CLINIC_081,2021,10000,4116,0.4116099076354207
CLINIC_081,2022,10000,4349,0.4349737916748797
CLINIC_082,2000,10000,0,0.0
CLINIC_082,2001,10000,117,0.011733042256064197
CLINIC_082,2002,10000,236,0.023603748792710988
CLINIC_082,2003,10000,356,0.03561373483076169
CLINIC_082,2004,10000,477,0.04776463454249158
CLINIC_082,2005,10000,600,0.06005810127398825
CLINIC_082,2006,10000,724,0.07249580777011921
CLINIC_082,2007,10000,850,0.08507944640213783
CLINIC_082,2008,10000,978,0.09781072939796087
CLINIC_082,2009,10000,1106,0.11069138907514797
CLINIC_082,2010,10000,1237,0.12372317807661326
CLINIC_082,2011,10000,1369,0.13690786960910506
CLINIC_082,2012,10000,1502,0.15024725768448066
CLINIC_082,2013,10000,1637,0.16374315736381484
CLINIC_082,2014,10000,1773,0.17739740500437007
CLINIC_082,2015,10000,1912,0.19121185850946665
CLINIC_082,2016,10000,2051,0.20518839758128316
CLINIC_082,2017,10000,2193,0.21932892397662274
CLINIC_082,2018,10000,2336,0.23363536176568167
CLINIC_082,2019,10000,2481,0.2481096575938535
CLINIC_082,2020,10000,2627,0.26275378094660407
CLINIC_082,2021,10000,2775,0.27756972441745553
CLINIC_082,2022,10000,2925,0.2925595039791138
CLINIC_083,2000,10000,0,0.0
CLINIC_083,2001,10000,175,0.017586010372506067
CLINIC_083,2002,10000,354,0.035481288505833763
CLINIC_083,2003,10000,536,0.053691273186033284
CLINIC_083,2004,10000,722,0.07222149884570195
CLINIC_083,2005,10000,910,0.09107759724602627
CLINIC_083,2006,10000,1102,0.11026529918840389
CLINIC_083,2007,10000,1297,0.1297904362561646
CLINIC_083,2008,10000,1496,0.14965894258692347
CLINIC_083,2009,10000,1698,0.16987685667610153
CLINIC_083,2010,10000,1904,0.19045032321216215
CLINIC_083,2011,10000,2113,0.21138559494412434
CLINIC_083,2012,10000,2326,0.23268903458191592
CLINIC_083,2013,10000,2543,0.254367116730148
CLINIC_083,2014,10000,2764,0.2764264298558947
CLINIC_083,2015,10000,2988,0.29887367829108125
CLINIC_083,2016,10000,3217,0.32171568427008324
CLINIC_083,2017,10000,3449,0.34495939000316067
CLINIC_083,2018,10000,3686,0.3686118597863557
CLINIC_083,2019,10000,3926,0.39268028214849315
CLINIC_083,2020,10000,4171,0.41717197203594103
CLINIC_083,2021,10000,4420,0.44209437303579
CLINIC_083,2022,10000,4674,0.46745505963812994
CLINIC_084,2000,10000,0,0.0
CLINIC_084,2001,10000,210,0.021063890344062086
CLINIC_084,2002,10000,425,0.04257146816455082
CLINIC_084,2003,10000,645,0.06453207924581683
CLINIC_084,2004,10000,869,0.08695526623078731
CLINIC_084,2005,10000,1098,0.10985077276757349
CLINIC_084,2006,10000,1332,0.13322854774342208
CLINIC_084,2007,10000,1570,0.15709874960785042
CLINIC_084,2008,10000,1814,0.18147175078684152
CLINIC_084,2009,10000,2063,0.2063581421900227
CLINIC_084,2010,10000,2317,0.23176873781277973
CLINIC_084,2011,10000,2577,0.25771457943531195
CLINIC_084,2012,10000,2842,0.2842069414206656
CLINIC_084,2013,10000,3112,0.31125733561383395
CLINIC_084,2014,10000,3388,0.3388775163440507
CLINIC_084,2015,10000,3670,0.3670794855324522
CLINIC_084,2016,10000,3958,0.3958754979073247
CLINIC_084,2017,10000,4252,0.4252780663292075
CLINIC_084,2018,10000,4552,0.455299967228163
CLINIC_084,2019,10000,4859,0.48595424615557414
CLINIC_084,2020,10000,5172,0.5172542234528887
CLINIC_084,2021,10000,5492,0.5492135000397655
CLINIC_084,2022,10000,5818,0.5818459633241437
CLINIC_085,2000,10000,0,0.0
CLINIC_085,2001,10000,231,0.02315585375756868
CLINIC_085,2002,10000,468,0.04684790107837933
CLINIC_085,2003,10000,710,0.07108855798216829
CLINIC_085,2004,10000,958,0.09589052799220843
CLINIC_085,2005,10000,1212,0.12126680879270091
CLINIC_085,2006,10000,1472,0.1472306990403205
CLINIC_085,2007,10000,1737,0.1737958053334916
CLINIC_085,2008,10000,2009,0.20097604934304147
CLINIC_085,2009,10000,2287,0.22878567510797154
CLINIC_085,2010,10000,2572,0.2572392565001671
CLINIC_085,2011,10000,2863,0.2863517048619595
CLINIC_085,2012,10000,3161,0.3161382768205423
CLINIC_085,2013,10000,3466,0.3466145822833373
CLINIC_085,2014,10000,3777,0.37779659261849985
CLINIC_085,2015,10000,4097,0.40970064902485026
CLINIC_085,2016,10000,4423,0.44234347109561956
CLINIC_085,2017,10000,4757,0.47574216558049387
CLINIC_085,2018,10000,5099,0.5099142353505535
CLINIC_085,2019,10000,5448,0.5448775885708022
CLINIC_085,2020,10000,5806,0.5806505480850932
CLINIC_085,2021,10000,6172,0.6172518610183726
CLINIC_085,2022,10000,6547,0.6547007086012699
CLINIC_086,2000,10000,0,0.0
CLINIC_086,2001,10000,79,0.007904384295867928
CLINIC_086,2002,10000,158,0.01587124788283245
CLINIC_086,2003,10000,239,0.023901084621221313
CLINIC_086,2004,10000,319,0.03199439227502321
CLINIC_086,2005,10000,401,0.040151672542745764
CLINIC_086,2006,10000,483,0.04837343108851333
CLINIC_086,2007,10000,566,0.05666017757341435
CLINIC_086,2008,10000,650,0.06501242568709475
CLINIC_086,2009,10000,734,0.07343069317959983
CLINIC_086,2010,10000,819,0.08191550189347141
CLINIC_086,2011,10000,904,0.09046737779609404
CLINIC_086,2012,10000,990,0.09908685101230175
CLINIC_086,2013,10000,1077,0.10777445585723822
CLINIC_086,2014,10000,1165,0.11653073086947985
CLINIC_086,2015,10000,1253,0.1253562188444184
CLINIC_086,2016,10000,1342,0.13425146686790934
CLINIC_086,2017,10000,1432,0.1432170263501853
CLINIC_086,2018,10000,1522,0.15225345306003635
CLINIC_086,2019,10000,1613,0.16136130715926367
CLINIC_086,2020,10000,1705,0.17054115323740193
CLINIC_086,2021,10000,1797,0.17979356034671867
CLINIC_086,2022,10000,1891,0.18911910203748938
CLINIC_087,2000,10000,0,0.0
CLINIC_087,2001,10000,133,0.013362482263857833
CLINIC_087,2002,10000,269,0.02690352045996769
CLINIC_087,2003,10000,406,0.040625500538807424
CLINIC_087,2004,10000,545,0.054530840333075536
CLINIC_087,2005,10000,686,0.06862198998371727
CLINIC_087,2006,10000,829,0.08290143237164327
CLINIC_087,2007,10000,973,0.09737168355521586
CLINIC_087,2008,10000,1120,0.11203529321358219
CLINIC_087,2009,10000,1268,0.12689484509593285
CLINIC_087,2010,10000,1419,0.14195295747676018
CLINIC_087,2011,10000,1572,0.1572122836172034
CLINIC_087,2012,10000,1726,0.17267551223255695
CLINIC_087,2013,10000,1883,0.18834536796602497
CLINIC_087,2014,10000,2042,0.2042246118688087
CLINIC_087,2015,10000,2203,0.2203160418866068
CLINIC_087,2016,10000,2366,0.23662249335261798
CLINIC_087,2017,10000,2531,0.2531468394871301
CLINIC_087,2018,10000,2698,0.26989199190378654
CLINIC_087,2019,10000,2868,0.286860901122616
CLINIC_087,2020,10000,3040,0.3040565570899192
CLINIC_087,2021,10000,3214,0.3214819897051009
CLINIC_087,2022,10000,3391,0.3391402693545429
CLINIC_088,2000,10000,0,0.0
CLINIC_088,2001,10000,111,0.011158883093299377
CLINIC_088,2002,10000,224,0.02244228685848859
CLINIC_088,2003,10000,338,0.033851600807187854
CLINIC_088,2004,10000,453,0.04538822995641567
CLINIC_088,2005,10000,570,0.057053595001610447
CLINIC_088,2006,10000,688,0.06884913249158497
CLINIC_088,2007,10000,807,0.08077629500543293
CLINIC_088,2008,10000,928,0.09283655133140778
CLINIC_088,2009,10000,1050,0.10503138664779943
CLINIC_088,2010,10000,1173,0.11736230270582859
CLINIC_088,2011,10000,1298,0.12983081801458263
CLINIC_088,2012,10000,1424,0.14243846802801396
CLINIC_088,2013,10000,1551,0.15518680533402662
CLINIC_088,2014,10000,1680,0.16807739984567083
CLINIC_088,2015,10000,1811,0.1811118389944737
CLINIC_088,2016,10000,1942,0.19429172792592464
CLINIC_088,2017,10000,2076,0.2076186896971446
CLINIC_088,2018,10000,2210,0.2210943654767581
CLINIC_088,2019,10000,2347,0.2347204147469999
CLINIC_088,2020,10000,2484,0.24849851550807167
CLINIC_088,2021,10000,2624,0.26243036448478385
CLINIC_088,2022,10000,2765,0.2765176773355007
CLINIC_089,2000,10000,0,0.0
CLINIC_089,2001,10000,29,0.0029723844020657086
CLINIC_089,2002,10000,59,0.005953603873165125
CLINIC_089,2003,10000,89,0.008943684674519448
CLINIC_089,2004,10000,119,0.011942653145408766
CLINIC_089,2005,10000,149,0.014950535703403212
CLINIC_089,2006,10000,179,0.017967358844596326
CLINIC_089,2007,10000,209,0.020993149143837986
CLINIC_089,2008,10000,240,0.024027933254969103
CLINIC_089,2009,10000,270,0.02707173791105566
CLINIC_089,2010,10000,301,0.03012458992462519
CLINIC_089,2011,10000,331,0.03318651618790147
CLINIC_089,2012,10000,362,0.03625754367304301
CLINIC_089,2013,10000,393,0.03933769943237975
CLINIC_089,2014,10000,424,0.04242701059865128
CLINIC_089,2015,10000,455,0.04552550438524672
CLINIC_089,2016,10000,486,0.048633208086443336
CLINIC_089,2017,10000,517,0.051750149077647745
CLINIC_089,2018,10000,548,0.05487635481563635
CLINIC_089,2019,10000,580,0.058011852838798283
CLINIC_089,2020,10000,611,0.061156670767376964
CLINIC_089,2021,10000,643,0.06431083630371393
CLINIC_089,2022,10000,674,0.06747437723249261
CLINIC_090,2000,10000,0,0.0
CLINIC_090,2001,10000,111,0.011190377348783587
CLINIC_090,2002,10000,225,0.02250597924277553
CLINIC_090,2003,10000,339,0.03394820699188972
CLINIC_090,2004,10000,455,0.04551847758722727
CLINIC_090,2005,10000,572,0.0572182238765544
CLINIC_090,2006,10000,690,0.0690488947417438
CLINIC_090,2007,10000,810,0.08101195527820404
CLINIC_090,2008,10000,931,0.0931088869763137
CLINIC_090,2009,10000,1053,0.10534118790488756
CLINIC_090,2010,10000,1177,0.11771037289669617
CLINIC_090,2011,10000,1302,0.1302179737360598
CLINIC_090,2012,10000,1428,0.14286553934854407
CLINIC_090,2013,10000,1556,0.15565463599277551
CLINIC_090,2014,10000,1685,0.16858684745440589
CLINIC_090,2015,10000,1816,0.1816637752422463
CLINIC_090,2016,10000,1948,0.1948870387865953
CLINIC_090,2017,10000,2082,0.20825827563978794
CLINIC_090,2018,10000,2217,0.22177914167898805
CLINIC_090,2019,10000,2354,0.23545131131124886
CLINIC_090,2020,10000,2492,0.24927647768087136
CLINIC_090,2021,10000,2632,0.26325635287907967
CLINIC_090,2022,10000,2773,0.2773926681560448
CLINIC_091,2000,10000,0,0.0
CLINIC_091,2001,10000,186,0.01863518323072655
CLINIC_091,2002,10000,376,0.03761763651549588
CLINIC_091,2003,10000,569,0.05695383129539544
CLINIC_091,2004,10000,766,0.0766503596080037
CLINIC_091,2005,10000,967,0.09671393633472647
CLINIC_091,2006,10000,1171,0.11715140149001546
CLINIC_091,2007,10000,1379,0.1379697225532448
CLINIC_091,2008,10000,1591,0.1591759968440436
CLINIC_091,2009,10000,1807,0.18077745394189249
CLINIC_091,2010,10000,2027,0.20278145815081028
CLINIC_091,2011,10000,2251,0.22519551100997126
CLINIC_091,2012,10000,2480,0.2480272538511057
CLINIC_091,2013,10000,2712,0.2712844704035615
CLINIC_091,2014,10000,2949,0.29497508944790907
CLINIC_091,2015,10000,3191,0.31910718751899725
CLINIC_091,2016,10000,3436,0.34368899165938216
CLINIC_091,2017,10000,3687,0.36872888222406486
CLINIC_091,2018,10000,3942,0.394235395737498
CLINIC_091,2019,10000,4202,0.42021722780383075
CLINIC_091,2020,10000,4466,0.4466832360713895
CLINIC_091,2021,10000,4736,0.47364244325240046
CLINIC_091,2022,10000,5011,0.5011040401989844
CLINIC_092,2000,10000,0,0.0
CLINIC_092,2001,10000,38,0.0038912876450882816
CLINIC_092,2002,10000,77,0.007797717409713245
CLINIC_092,2003,10000,117,0.011719348216217673
CLINIC_092,2004,10000,156,0.015656239216228274
CLINIC_092,2005,10000,196,0.01960844979154719
CLINIC_092,2006,10000,235,0.02357603955504861
CLINIC_092,2007,10000,275,0.027559068351577398
CLINIC_092,2008,10000,315,0.03155759625885235
CLINIC_092,2009,10000,355,0.03557168358837126
CLINIC_092,2010,10000,396,0.039601390886321974
CLINIC_092,2011,10000,436,0.04364677893449431
CLINIC_092,2012,10000,477,0.047707908751198236
CLINIC_092,2013,10000,517,0.051784841592183106
CLINIC_092,2014,10000,558,0.05587763895156184
CLINIC_092,2015,10000,599,0.059986362562738815
CLINIC_092,2016,10000,641,0.06411107439934116
CLINIC_092,2017,10000,682,0.06825183667615287
CLINIC_092,2018,10000,724,0.0724087118500536
CLINIC_092,2019,10000,765,0.07658176262096084
CLINIC_092,2020,10000,807,0.0807710519327749
CLINIC_092,2021,10000,849,0.08497664297432994
CLINIC_092,2022,10000,891,0.08919859918034523
CLINIC_093,2000,10000,0,0.0
CLINIC_093,2001,10000,225,0.02258647095702604
CLINIC_093,2002,10000,456,0.04568309058434483
CLINIC_093,2003,10000,693,0.06930138134008135
CLINIC_093,2004,10000,934,0.09345312593402721
CLINIC_093,2005,10000,1181,0.11815037320580535
CLINIC_093,2006,10000,1434,0.14340544413580636
CLINIC_093,2007,10000,1692,0.16923093799188527
CLINIC_093,2008,10000,1956,0.19563973861489536
CLINIC_093,2009,10000,2226,0.22264502084618698
CLINIC_093,2010,10000,2502,0.2502602571002821
CLINIC_093,2011,10000,2784,0.2784992240860016
CLINIC_093,2012,10000,3073,0.3073760096794005
CLINIC_093,2013,10000,3369,0.336905019951937
CLINIC_093,2014,10000,3671,0.36710098635738375
CLINIC_093,2015,10000,3979,0.39797897308106656
CLINIC_093,2016,10000,4295,0.4295543845550953
CLINIC_093,2017,10000,4618,0.46184297314333844
CLINIC_093,2018,10000,4948,0.4948608469999731
CLINIC_093,2019,10000,5286,0.5286244781055334
CLINIC_093,2020,10000,5631,0.5631507104844633
CLINIC_093,2021,10000,5984,0.5984567686082753
CLINIC_093,2022,10000,6345,0.6345602659885079
CLINIC_094,2000,10000,0,0.0
CLINIC_094,2001,10000,174,0.01743141021916239
CLINIC_094,2002,10000,351,0.03516667450055366
CLINIC_094,2003,10000,532,0.05321108944897879
CLINIC_094,2004,10000,715,0.071570043996535
CLINIC_094,2005,10000,902,0.0902490210120046
CLINIC_094,2006,10000,1092,0.109253598938305
CLINIC_094,2007,10000,1285,0.12858945345848083
CLINIC_094,2008,10000,1482,0.14826235919073594
CLINIC_094,2009,10000,1682,0.16827819141301292
CLINIC_094,2010,10000,1886,0.18864292781763425
CLINIC_094,2011,10000,2093,0.20936265029652978
CLINIC_094,2012,10000,2304,0.23044354675758205
CLINIC_094,2013,10000,2518,0.25189191297263447
CLINIC_094,2014,10000,2737,0.27371415445771263
CLINIC_094,2015,10000,2959,0.29591678838601854
CLINIC_094,2016,10000,3185,0.31850644553427476
CLINIC_094,2017,10000,3414,0.34148987226299243
CLINIC_094,2018,10000,3648,0.36487393253126044
CLINIC_094,2019,10000,3886,0.3886656099466541
CLINIC_094,2020,10000,4128,0.4128720098508778
CLINIC_094,2021,10000,4375,0.43750036144176074
CLINIC_094,2022,10000,4625,0.46255801993224654
CLINIC_095,2000,10000,0,0.0
CLINIC_095,2001,10000,150,0.015067153499717545
CLINIC_095,2002,10000,303,0.030361326114018983
CLINIC_095,2003,10000,458,0.04588593837475141
CLINIC_095,2004,10000,616,0.06164446235143983
CLINIC_095,2005,10000,776,0.077640422427814
CLINIC_095,2006,10000,938,0.09387739609003432
CLINIC_095,2007,10000,1103,0.1103590147267941
CLINIC_095,2008,10000,1270,0.12708896444147788
CLINIC_095,2009,10000,1440,0.14407098687655528
CLINIC_095,2010,10000,1613,0.16130888005039767
CLINIC_095,2011,10000,1788,0.178806499206702
CLINIC_095,2012,10000,1965,0.19656775767671397
CLINIC_095,2013,10000,2145,0.21459662775444177
CLINIC_095,2014,10000,2328,0.23289714158505714
CLINIC_095,2015,10000,2514,0.25147339206668207
CLINIC_095,2016,10000,2703,0.27032953376576296
CLINIC_095,2017,10000,2894,0.28946978384623634
CLINIC_095,2018,10000,3088,0.308898423012695
